"ITEM_ID","TITLE","RELEASE_YEAR","GENRES"
"102123","This Is the End","2013","Action|Comedy"
"102125","Iron Man 3","2013","Action|Sci-Fi|Thriller|IMAX"
"102165",,," The (2013)"""
"102194","Mud","2012","Adventure|Crime|Drama"
"102217","Bill Hicks: Revelations","1993","Comedy"
"102278","Pawn","2013","Crime|Thriller"
"102338","Shaolin Temple","1976","Action|Adventure|Drama"
"102378","Syrup","2013","Comedy|Drama"
"102407",,," The (2013)"""
"102445","Star Trek Into Darkness","2013","Action|Adventure|Sci-Fi|IMAX"
"102481",,," The (2013)"""
"102590","Darkon","2006","Documentary|Fantasy"
"102602","Mimino","1977","Comedy"
"102666","Ivan Vasilievich: Back to the Future","1973","Adventure|Comedy"
"102684","Only God Forgives","2013","Drama|Thriller"
"102686",,," The (2013)"""
"102716","""Fast & Furious 6",," The) (2013)"""
"102720","Epic","2013","Adventure|Animation|Fantasy"
"102735","Captain America","1979","Action|Drama"
"102742","Tie Xi Qu: West of the Tracks","2003","Documentary"
"102747",,," The (1916)"""
"102749","Captain America II: Death Too Soon","1979","Action|Crime"
"102760","Down Terrace","2009","Comedy|Crime|Drama"
"102800","Frances Ha","2012","Comedy|Drama"
"102802",,," The (2012)"""
"102819","Behind the Candelabra","2013","Drama"
"102823","As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty","2000","Documentary"
"102852","With Great Power: The Stan Lee Story","2012","Documentary"
"102880","After Earth","2013","Action|Adventure|Sci-Fi|IMAX"
"102903","Now You See Me","2013","Crime|Mystery|Thriller"
"102984","Inhuman Resources","2012","Horror|Thriller"
"102993",,," Way Back"
"103027","Much Ado About Nothing","2012","Comedy|Drama|Romance"
"103042","Man of Steel","2013","Action|Adventure|Fantasy|Sci-Fi|IMAX"
"103048",,," The (2013)"""
"103075",,," The (2013)"""
"103085","Rapture-Palooza","2013","Comedy|Fantasy"
"103107","20 Feet from Stardom","2013","Documentary"
"103137",,," The (2013)"""
"103141","Monsters University","2013","Adventure|Animation|Comedy"
"103171","Schlussmacher","2013","Comedy"
"103210","Fullmetal Alchemist: The Sacred Star of Milos","2011","Action|Adventure|Animation"
"103219","Maniac","2012","Horror|Thriller"
"103221","Not Suitable for Children","2012","Comedy|Romance"
"103228","Pacific Rim","2013","Action|Adventure|Sci-Fi|IMAX"
"103233","LEGO Batman: The Movie - DC Heroes Unite","2013","Action|Adventure|Animation"
"103235",,," The (Migliore offerta"
"103245","Adam and Eve","2005","Comedy|Drama|Romance"
"103249","World War Z","2013","Action|Drama|Horror|IMAX"
"103253","Elysium","2013","Action|Drama|Sci-Fi|IMAX"
"103335","Despicable Me 2","2013","Animation|Children|Comedy|IMAX"
"103339","White House Down","2013","Action|Drama|Thriller|IMAX"
"103341",,," The (2013)"""
"103366","Redemption","2013","Action|Crime|Thriller"
"103372",,," The (2013)"""
"103384",,," The (2013)"""
"103449","Passion","2012","Crime|Drama|Mystery|Thriller"
"103483","V/H/S/2","2013","Horror|Thriller"
"103502",,," The (2012)"""
"103539","The Spectacular Now","2013","Comedy|Drama|Romance"
"103543",,," The (2013)"""
"103596","Sharknado","2013","Sci-Fi"
"103602","Craig Ferguson: I'm Here To Help","2013","Comedy|Documentary"
"103606","Stuck in Love","2012","Comedy|Drama|Romance"
"103609","Class Act","1992","Comedy"
"103624","Fruitvale Station","2013","Drama"
"103655","R.I.P.D.","2013","Action|Comedy|Fantasy"
"103685",,," A (2013)"""
"103688",,," The (2013)"""
"103755","Turbo","2013","Adventure|Animation|Children|Comedy|Fantasy"
"103772",,," The (2013)"""
"103801","Drinking Buddies","2013","Comedy|Drama|Romance"
"103810","Red 2","2013","Action|Comedy|Crime|Thriller"
"103819","Coffee Town","2013","Comedy"
"103865","Revenge for Jolly!","2012","Comedy|Drama"
"103883","2 Guns","2013","Action|Comedy|Crime"
"103980","Blue Jasmine","2013","Drama"
"103984",,," The (Grande Bellezza"
"104017","3 dev adam","1973","Action|Adventure|Sci-Fi"
"104069","Louis C.K.: Oh My God","2013","Comedy"
"104074","Percy Jackson: Sea of Monsters","2013","Adventure|Children|Fantasy"
"104076",,," The (2013)"""
"104078","Alan Partridge: Alpha Papa","2013","Comedy"
"104129","Man of Tai Chi","2013","Action|IMAX"
"104141","Batman: Mystery of the Batwoman","2003","Action|Animation|Children|Crime"
"104211","We're the Millers","2013","Comedy|Crime"
"104218","Grown Ups 2","2013","Comedy"
"104241","Kick-Ass 2","2013","Action|Comedy|Crime"
"104243","Riddick","2013","Action|Sci-Fi|Thriller|IMAX"
"104245","Planes","2013","Adventure|Animation|Comedy"
"104272","Blackfish","2013","Documentary"
"104283",,," The (Kaze tachinu) (2013)"""
"104303","Jobs","2013","Drama"
"104337","Lee Daniels' The Butler","2013","Drama"
"104339","In a World...","2013","Comedy"
"104374","About Time","2013","Drama|Fantasy|Romance"
"104419","Justice League: Crisis on Two Earths","2010","Action|Animation|Sci-Fi"
"104457","You're Next","2011","Horror|Thriller"
"104644","Maria Bamford: The Special Special Special!","2012","Comedy"
"104760","Getaway","2013","Action|Crime"
"104780",,," The (Tayna tretey planety) (1981)"""
"104837","Rage of Honor","1987","Action|Crime"
"104841","Gravity","2013","Action|Sci-Fi|IMAX"
"104863","What If","2013","Comedy|Drama|Romance"
"104875",,," The (2012)"""
"104879","Prisoners","2013","Drama|Mystery|Thriller"
"104906","Austenland","2013","Comedy|Romance"
"104908","Insidious: Chapter 2","2013","Horror|Thriller"
"104913","Rush","2013","Action|Drama"
"104925",,," The (2013)"""
"104944","Short Term 12","2013","Drama"
"105020","Collision Course","1989","Action|Comedy|Thriller"
"105037",,," The (2013)"""
"105121","Inescapable","2012","Action|Drama|War"
"105197","Nebraska","2013","Adventure|Drama"
"105211","Enough Said","2013","Comedy|Drama|Romance"
"105213","Don Jon","2013","Comedy|Drama|Romance"
"105246","Mood Indigo","2013","Drama|Fantasy"
"105250",,," The (2002)"""
"105254","Crystal Fairy & the Magical Cactus and 2012","2012","Adventure|Comedy"
"105325","Bad Milo","2013","Comedy|Horror"
"105351","Runner Runner","2013","Crime|Drama|Thriller"
"105355","Blue Is the Warmest Color","2013","Drama|Romance"
"105468","Cloudy with a Chance of Meatballs 2","2013","Animation|Children|Comedy|Fantasy"
"105504","Captain Phillips","2013","Adventure|Drama|Thriller|IMAX"
"105540",,," An (1998)"""
"105585","Machete Kills","2013","Action|Crime|Thriller"
"105593","Filth","2013","Comedy|Crime|Drama"
"105653","Escape Plan","2013","Action|Mystery|Thriller"
"105720",,," The (Le voleur) (1967)"""
"105731","Carrie","2013","Drama|Horror"
"105746","UnHung Hero","2013","Documentary"
"105755",,," The (2013)"""
"105801","Escape From Tomorrow","2013","Drama|Fantasy|Horror"
"105835",,," The (2013)"""
"105844","12 Years a Slave","2013","Drama"
"105954","All Is Lost","2013","Action|Adventure|Drama"
"106002","Ender's Game","2013","Action|Adventure|Sci-Fi|IMAX"
"106062","Jackass Presents: Bad Grandpa","2013","Comedy"
"106072","Thor: The Dark World","2013","Action|Adventure|Fantasy|IMAX"
"106100","Dallas Buyers Club","2013","Drama"
"106144",,," The (2013)"""
"106330","Last Vegas","2013","Comedy|Drama|Romance"
"106438","Philomena","2013","Comedy|Drama"
"106441",,," The (2013)"""
"106487","The Hunger Games: Catching Fire","2013","Action|Adventure|Sci-Fi|IMAX"
"106489",,," The (2013)"""
"106491","47 Ronin","2013","Action|Adventure|Fantasy"
"106540","Delivery Man","2013","Comedy"
"106542","Charlie Countryman","2013","Action|Comedy|Romance"
"106594","Red Flag","2012","Comedy|Drama|Romance"
"106642",,," The (2013)"""
"106648","Guilty of Romance","2011","Crime|Drama|Horror"
"106696","Frozen","2013","Adventure|Animation|Comedy|Fantasy|Musical|Romance"
"106766","Inside Llewyn Davis","2013","Drama"
"106782",,," The (2013)"""
"106785","Homefront","2013","Action|Crime|Thriller"
"106839","Mandela: Long Walk to Freedom","2013","Drama"
"106873","Evangelion: 3.0 You Can","2012","Action|Animation|Drama"
"106883","All is Bright","2013","Comedy|Drama"
"106889","Tim's Vermeer","2013","Documentary"
"106916","American Hustle","2013","Crime|Drama"
"106918",,," The (2013)"""
"106920","Her","2013","Drama|Romance|Sci-Fi"
"106927","RoboGeisha","2009","Action|Comedy|Sci-Fi"
"107013",,," A (1977)"""
"107069","Lone Survivor","2013","Action|Drama|Thriller|War"
"107141","Saving Mr. Banks","2013","Comedy|Drama"
"107159","Zatoichi and the Chest of Gold","1964","Action|Drama"
"107314","Oldboy","2013","Action|Drama|Mystery"
"107338","Dampfnudelblues","2013","Comedy|Crime"
"107348","Anchorman 2: The Legend Continues","2013","Comedy"
"107406","Snowpiercer","2013","Action|Drama|Sci-Fi"
"107408","Only Old Men Are Going to Battle","1973","Comedy|Drama|War"
"107410","Guest from the Future","1985","Adventure|Drama|Sci-Fi"
"107412",,," Caucasian Style (Kavkazskaya plennitsa) (1967)"""
"107436","Haunter","2013","Horror|Mystery|Thriller"
"107447","Wrong Cops","2013","Comedy|Crime"
"107449",,," A (2008)"""
"107462","Ninja: Shadow of a Tear","2013","Action|Crime|Thriller"
"107565",,," Goethe (Fack Ju Göhte) (2013)"""
"107630","High School","2010","Comedy"
"107702","Grudge Match","2013","Comedy"
"107723","Highlander: The Search for Vengeance","2007","Action|Adventure|Fantasy"
"107771","Only Lovers Left Alive","2013","Drama|Horror|Romance"
"107780","Cats","1998","Musical"
"107846","MacGyver: Trail to Doomsday","1994","Action|Adventure"
"107945","Bad Karma","2012","Thriller"
"107951","Hunting Elephants","2013","Comedy|Crime"
"107953","Dragon Ball Z: Battle of Gods","2013","Action|Animation|Fantasy|IMAX"
"107962","Freezer","2014","Action|Thriller"
"107997","We Are What We Are","2013","Drama|Horror|Mystery|Thriller"
"107999","Dragon ball Z 04: Lord Slug","1991","Animation|Children"
"108078","Chinese Puzzle","2013","Comedy|Romance"
"108090","Dragon Ball: The Path to Power","1996","Action|Adventure|Animation|Children"
"108156","Ride Along","2014","Action|Comedy"
"108188","Jack Ryan: Shadow Recruit","2014","Action|Drama|Thriller|IMAX"
"108190","Divergent","2014","Adventure|Romance|Sci-Fi|IMAX"
"108192","Hotel Chevalier","2007","Drama"
"108540","Ernest & Célestine","2012","Adventure|Animation|Children|Comedy|Drama|Romance"
"108601","Drift","2013","Drama"
"108689",,," Frankenstein (2014)"""
"108715","Better Living Through Chemistry","2014","Comedy|Drama"
"108727","Nymphomaniac: Volume I","2013","Drama"
"108729","Enemy","2013","Mystery|Thriller"
"108795","Wonder Woman","2009","Action|Adventure|Animation|Fantasy"
"108928",,," The (2014)"""
"108932","The Lego Movie","2014","Action|Adventure|Animation|Children|Comedy|Fantasy"
"108945","RoboCop","2014","Action|Crime|Sci-Fi|IMAX"
"108949",,," The (2013)"""
"108981","Nymphomaniac: Volume II","2013","Drama|Mystery"
"109042","Knights of Badassdom","2013","Adventure|Comedy|Fantasy"
"109161","Venus in Fur","2013","Drama"
"109183","Date and Switch","2014","Comedy"
"109187",,," The (2013)"""
"109191","Winter's Tale","2014","Drama|Fantasy|Mystery"
"109241","On the Other Side of the Tracks","2012","Action|Comedy|Crime"
"109282","GLOW: The Story of the Gorgeous Ladies of Wrestling","2012","Documentary"
"109295","Cold Comes the Night","2013","Crime|Drama|Thriller"
"109313","Chouchou","2003","Comedy"
"109317","Someone Marry Barry","2014","Comedy"
"109372","About Last Night","2014","Comedy|Romance"
"109374",,," The (2014)"""
"109383",,," An (2012)"""
"109416","Bring It On: Fight to the Finish","2009","Comedy"
"109483","That Awkward Moment","2014","Comedy|Romance"
"109487","Interstellar","2014","Sci-Fi|IMAX"
"109569","3 Days to Kill","2014","Action|Crime|Drama"
"109576","Welcome to the Jungle","2013","Comedy"
"109578","Non-Stop","2014","Action|Mystery|Thriller"
"109596","Wrinkles","2011","Animation|Drama"
"109633",,," The (Koto no ha no niwa) (2013)"""
"109673","300: Rise of an Empire","2014","Action|Drama|War|IMAX"
"109687","Particle Fever","2013","Documentary"
"109723",,," The (2014)"""
"109846","Mr. Peabody & Sherman","2014","Adventure|Animation|Comedy"
"109848","Under the Skin","2013","Horror|Sci-Fi|Thriller"
"109850","Need for Speed","2014","Action|Crime|Drama|IMAX"
"109853","Barefoot","2014","Comedy|Drama|Romance"
"109864","Veronica Mars","2014","Comedy|Crime|Drama"
"109895","Bad Words","2013","Comedy"
"109897","Son of God","2014","Drama"
"109941","Puss in Boots: The Three Diablos","2012","Animation|Comedy"
"109968","Why Don't You Play In Hell?","2013","Action|Drama"
"109971","Ocho apellidos vascos","2014","Comedy"
"110102","Captain America: The Winter Soldier","2014","Action|Adventure|Sci-Fi|IMAX"
"110127","Noah","2014","Adventure|Drama|IMAX"
"110130",,," The (2014)"""
"110281","King of Comedy","1999","Comedy|Drama|Romance"
"110286","13 Sins","2014","Horror|Thriller"
"110297","Muppets Most Wanted","2014","Adventure|Comedy|Crime"
"110330","Me and you","2012","Drama"
"110350","Free to Play","2014","Documentary"
"110387",,," The (2013)"""
"110501","The Raid 2: Berandal","2014","Action|Crime|Thriller"
"110541","""Brain Smasher... A Love Story",," The) (1993)"""
"110553","The Amazing Spider-Man 2","2014","Action|Sci-Fi|IMAX"
"110586","Calvary","2014","Comedy|Drama"
"110591","Oculus","2013","Horror"
"110603","God's Not Dead","2014","Drama"
"110611","Cold in July","2014","Drama|Thriller"
"110655","Rio 2","2014","Adventure|Animation|Children|Comedy"
"110669",,," An (2014)"""
"110718","Fading Gigolo","2013","Comedy"
"110730","Transcendence","2014","Drama|Sci-Fi|IMAX"
"110746","Hatchet III","2013","Comedy|Horror"
"110771",,," The (2014)"""
"110773",,," A (2014)"""
"110781","Mulan II","2004","Action|Animation|Children|Comedy|Musical"
"110826","Brick Mansions","2014","Action|Crime|Drama"
"110882","Locke","2013","Drama"
"111113","Neighbors","2014","Comedy"
"111146","Alpha and Omega 3: The Great Wolf Games","2014","Action|Adventure|Animation|Children|Comedy"
"111320","Mom's Night Out","2014","Comedy"
"111360","Lucy","2014","Action|Sci-Fi"
"111362","X-Men: Days of Future Past","2014","Action|Adventure|Sci-Fi"
"111364","Godzilla","2014","Action|Adventure|Sci-Fi|IMAX"
"111375","Walk of Shame","2014","Comedy"
"111384","Blue Ruin","2013","Thriller"
"111443","Chef","2014","Comedy"
"111551","Afflicted","2013","Horror|Sci-Fi|Thriller"
"111617","Blended","2014","Comedy"
"111622","Begin Again","2013","Comedy|Romance"
"111659","Maleficent","2014","Action|Adventure|Children|IMAX"
"111663","Zombeavers","2014","Action|Comedy|Horror"
"111680","At Middleton","2013","Comedy|Romance"
"111732",,," The (Danza de la realidad"
"111743","A Million Ways to Die in the West","2014","Comedy|Western"
"111759","Edge of Tomorrow","2014","Action|Sci-Fi|IMAX"
"111781","Mission: Impossible - Rogue Nation","2015","Action|Adventure|Thriller"
"111785","Midnight Chronicles","2009","Action|Adventure|Fantasy"
"111795","Million Dollar Arm","2014","Comedy|Drama"
"111800","G.B.F.","2013","Comedy"
"111817","Jimi: All Is by My Side","2013","Drama"
"111844","Bad Asses","2014","Action|Drama"
"111913","Lilting","2014","Drama"
"111921","The Fault in Our Stars","2014","Drama|Romance"
"112006","Tangled Ever After","2012","Action|Animation|Children"
"112070","Maps to the Stars","2014","Drama"
"112138","22 Jump Street","2014","Action|Comedy|Crime"
"112171",,," The (2014)"""
"112175","How to Train Your Dragon 2","2014","Action|Adventure|Animation"
"112183","Birdman: Or","2014","Comedy|Drama"
"112290","Boyhood","2014","Drama"
"112303","Think Like a Man Too","2014","Comedy|Romance"
"112316","Jersey Boys","2014","Drama|Musical"
"112326","Nick Fury: Agent of S.H.I.E.L.D.","1998","Action|Sci-Fi"
"112334",,," The (2014)"""
"112370","Transformers: Age of Extinction","2014","Action|Adventure|Sci-Fi"
"112421","Frank","2014","Comedy|Drama|Mystery"
"112450","They Came Together","2014","Comedy|Romance"
"112454","Honey","2013","Drama"
"112460","Planes: Fire & Rescue","2014","Adventure|Animation|Comedy"
"112497","Tammy","2014","Comedy"
"112512","Colourful","2010","Animation|Drama|Fantasy|Mystery"
"112515",,," The (2014)"""
"112552","Whiplash","2014","Drama"
"112556","Gone Girl","2014","Drama|Thriller"
"112580",,," The (2014)"""
"112623","Dawn of the Planet of the Apes","2014","Sci-Fi"
"112727","Deliver Us from Evil","2014","Crime|Horror|Thriller"
"112749","And So It Goes","2014","Comedy|Drama|Romance"
"112788","Sex Tape","2014","Comedy"
"112804","I Origins","2014","Drama|Sci-Fi"
"112818",,," The (2014)"""
"112852","Guardians of the Galaxy","2014","Action|Adventure|Sci-Fi"
"112868",,," The (2014)"""
"112897","The Expendables 3","2014","Action|Adventure"
"112911","Hercules","2014","Action|Adventure"
"112940","A Most Wanted Man","2014","Thriller"
"113159","Life After Beth","2014","Comedy|Horror|Romance"
"113186","Felony","2013","Thriller"
"113207","Get on Up","2014","Drama|Musical"
"113225","Magic in the Moonlight","2014","Comedy|Drama|Romance"
"113252","Housebound","2014","Comedy|Horror|Thriller"
"113275","The Hundred-Foot Journey","2014","Comedy|Drama"
"113278","Batman: Assault on Arkham","2014","Action|Animation|Crime|Thriller"
"113280","White Frog","2012","Drama"
"113313",,," The (2013)"""
"113345","Jupiter Ascending","2015","Action|Adventure|Sci-Fi"
"113348","Teenage Mutant Ninja Turtles","2014","Action|Adventure|Comedy"
"113350","I'll Follow You Down","2013","Drama|Mystery|Sci-Fi"
"113374",,," The (La vieille dame et les pigeons) (1997)"""
"113378",,," The (2014)"""
"113394",,," The (2013)"""
"113416","Revenge of the Green Dragons","2014","Action|Crime|Drama"
"113453","Let's Be Cops","2014","Comedy|Crime"
"113532",,," The (2014)"""
"113565",,," The (2013)"""
"113573","Sin City: A Dame to Kill For","2014","Action|Crime|Thriller"
"113604","If I Stay","2014","Drama"
"113705",,," One Night (Deux jours"
"113741","Coherence","2013","Drama|Mystery|Sci-Fi|Thriller"
"113780",,," So Below (2014)"""
"113829",,," The (2014)"""
"113849","Headshot","2011","Crime|Drama|Thriller"
"113862",,," The (2014)"""
"114028","Pride","2014","Comedy|Drama"
"114044","Honeymoon","2014","Horror"
"114060","The Drop","2014","Crime|Drama|Thriller"
"114066",,,"000 Days on Earth (2014)"""
"114074","The Skeleton Twins","2014","Drama"
"114126","Beautiful Losers","2008","Documentary"
"114180",,," The (2014)"""
"114184","Camp X-Ray","2014","Drama"
